Artefact,Subject,AUC,PSD,AutoCorr,SampEn
0,1,0.175002075058,0.999878387328,0.998607510394,0.340267851161
0,1,0.17341347009,0.999874152404,0.998482080421,0.365633867062
0,1,0.172016956187,0.999877507585,0.998426452545,0.334121634327
0,1,0.175951858659,0.999874488591,0.998497328247,0.335266067784
0,1,0.171849765815,0.999877187262,0.998512755183,0.327288641676
0,1,0.170366692358,0.999878751014,0.998632909057,0.323919894072
0,1,0.173339953756,0.999873464016,0.998538715269,0.332222651006
0,1,0.175965494753,0.999876759426,0.998600645894,0.308461937736
0,1,0.170921325666,0.999880483014,0.998547511062,0.332278640677
0,1,0.172158060117,0.999880269693,0.998690729277,0.32893451249
0,1,0.175606213316,0.999878528326,0.998642012336,0.340806335817
0,1,0.170587537796,0.999872265885,0.998451538385,0.323149476668
0,1,0.172249659098,0.999877240167,0.998566718531,0.328248506064
0,1,0.176030117982,0.999873511295,0.998636619929,0.350667874119
0,1,0.170919547045,0.999874502661,0.998423567065,0.330942312644
0,1,0.169395861742,0.99987612522,0.998475303026,0.352534442483
0,1,0.173390644454,0.999875319688,0.998562970269,0.330101162023
0,1,0.175262643031,0.999870984685,0.998588634295,0.326459937119
0,1,0.170570937333,0.999869721279,0.998467931183,0.32040749273
0,1,0.172027627912,0.999873983869,0.998549548845,0.307976477916
0,1,0.176129720757,0.999868894937,0.998568431805,0.354950545051
0,1,0.170093674038,0.999873729871,0.998575197666,0.338125307756
0,1,0.169892986305,0.999874925235,0.998454800746,0.342374813147
0,1,0.170547518824,0.999874069968,0.998453063617,0.336054089009
0,1,0.160045354835,0.999881609647,0.998461940823,0.315894900478
0,1,0.167202822079,0.999875127339,0.998410922748,0.335731150538
0,1,0.17043190846,0.999877522159,0.998424531551,0.304527284104
0,1,0.176556886228,0.999877891928,0.998605439907,0.315563555696
0,1,0.170650975277,0.999874667388,0.99836639143,0.338591268505
0,1,0.170057212308,0.999874937414,0.998611985547,0.319761965915
0,1,0.174379261279,0.999878238487,0.998636846903,0.333350221476
0,1,0.171346416079,0.999872675284,0.998464688652,0.321243091149
0,1,0.170891978419,0.999882532248,0.998729925634,0.325355220965
0,1,0.173442520899,0.999876421176,0.998574633711,0.352293150757
2,1,0.175318669592,0.999876327154,0.998455322792,0.327634790718
2,1,0.171276456987,0.999873492891,0.998516833215,0.322529638453
2,1,0.172352226241,0.999875102467,0.998636193714,0.343644634371
2,1,0.186240291694,0.99986543868,0.998535073138,0.33501713117
2,1,0.176483666331,0.999868715158,0.998419468389,0.34692110264
2,1,0.180398411099,0.999873610187,0.998573985642,0.322868438851
2,1,0.182357562104,0.999867898807,0.998516069322,0.346041080414
2,1,0.176967154799,0.999871519505,0.998607822949,0.319710234818
2,1,0.180356909942,0.999872140674,0.998670350585,0.317272396073
2,1,0.180004446552,0.99986710948,0.998492308237,0.320136794842
2,1,0.179397047489,0.99987110032,0.998404596644,0.33967736757
2,1,0.177650738128,0.999870862959,0.998548784214,0.336496890238
2,1,0.182014288255,0.999869373908,0.998433770111,0.311574173504
2,1,0.191418746665,0.999865025925,0.998571541572,0.297113554373
2,1,0.179190134582,0.999875541137,0.99854113317,0.344847809053
2,1,0.180747317247,0.999873643012,0.998502649048,0.326484530367
2,1,0.183768601411,0.999873810912,0.998560381021,0.335888872624
2,1,0.178005869449,0.999876794351,0.998649576415,0.317456848155
2,1,0.185126578526,0.999870470635,0.99862585904,0.320831045874
2,1,0.18432027035,0.99986739399,0.99856450991,0.354599242201
2,1,0.187248176913,0.999871243633,0.998640770775,0.3419217039
2,1,0.182724847335,0.999872758222,0.998580790144,0.318750850208
2,1,0.190893460604,0.999868869794,0.998586095085,0.316738712144
2,1,0.186835536847,0.999870818722,0.998599872337,0.32010988794
2,1,0.179065631114,0.99987148201,0.998535399233,0.339267290345
2,1,0.190319558902,0.999868888506,0.998715914133,0.361931112557
2,1,0.185964309006,0.999871091252,0.998655803775,0.336509532195
2,1,0.177817335626,0.999877225595,0.99866888616,0.341343621099
2,1,0.184257129306,0.999869406429,0.998580240817,0.333878526477
2,1,0.183040256121,0.999871304018,0.99857960953,0.323727456767
2,1,0.178556056204,0.999868744721,0.998502322966,0.294789338013
2,1,0.183901701547,0.999870175933,0.998539401776,0.323045772472
2,1,0.181805596727,0.999871266369,0.998543048486,0.311950260923
2,1,0.178231754313,0.999872982478,0.998551544643,0.350918816619
2,1,0.180331416375,0.999870565693,0.99866897632,0.333726537092
0,1,0.182375051876,0.999874398854,0.99860340327,0.293668268422
0,1,0.179286180115,0.999877699217,0.998629521749,0.34388728824
0,1,0.177410920733,0.999874459289,0.998615145852,0.322543196553
0,1,0.179883500326,0.999875979203,0.998670417914,0.310461823025
0,1,0.181068358333,0.999871462764,0.998491619924,0.301134463324
0,1,0.178465939408,0.999868410556,0.998661632265,0.332780265162
0,1,0.180869152784,0.999867955752,0.998384750709,0.353784414971
0,1,0.184790715599,0.999876023181,0.998615169917,0.310127059566
0,1,0.181011738898,0.999866955731,0.998502677014,0.300990716502
0,1,0.1820774293,0.999873143245,0.998633959109,0.301983499514
0,1,0.186426750459,0.999865419977,0.998547298189,0.349720122065
0,1,0.181616766467,0.999873605584,0.998648790937,0.33590841515
0,1,0.181409260687,0.999874081317,0.998473366752,0.336042406398
0,1,0.185602359637,0.999874019753,0.998648411296,0.354554316936
0,1,0.182449457521,0.999868132573,0.998466958305,0.325041036418
0,1,0.181593940831,0.999868554763,0.99853444925,0.329907849217
0,1,0.18495138436,0.999871043871,0.99850355625,0.286885132658
0,1,0.186588604968,0.999866440043,0.998499092976,0.309429316071
0,1,0.182902709433,0.999876402026,0.998713460005,0.339276875296
0,1,0.183137783838,0.999866534498,0.998509504089,0.326858598537
0,1,0.187233651509,0.999863251383,0.998501938816,0.31594908221
0,1,0.182854093793,0.999869736321,0.998476909768,0.325716151592
0,1,0.183671370131,0.999874630763,0.998630750188,0.294676645224
0,1,0.187856465287,0.999879440542,0.998773094923,0.330030298948
0,1,0.18173711982,0.99986907408,0.998569907548,0.331823868089
0,1,0.181777138792,0.999876379438,0.998717139115,0.305048588215
0,1,0.185598802395,0.999872099231,0.99868904612,0.339643164335
0,1,0.179597142349,0.999866853353,0.998477572623,0.312342791439
0,1,0.178580660461,0.999877987491,0.998612587414,0.321751604045
0,1,0.18240558487,0.999870736401,0.998657201326,0.345226386111
0,1,0.179483310607,0.99986896239,0.998404803171,0.333057537464
0,1,0.178142823264,0.999875372714,0.998731683224,0.330659120225
0,1,0.18099009901,0.999872780314,0.998554534973,0.307617347105
0,1,0.179732021106,0.999882547869,0.998714793918,0.351768124261
0,1,0.177269520365,0.99987137456,0.998539193585,0.331831030837
0,1,0.180060473113,0.99987134249,0.99856825508,0.325337965935
2,1,0.181831683168,0.999873141276,0.998655901519,0.322517825427
2,1,0.176021224877,0.999873539666,0.998537650049,0.343050601004
2,1,0.187082468726,0.999865578839,0.998488633351,0.299570454707
2,1,0.187329993478,0.999871699065,0.99856726173,0.322470971246
2,1,0.183012391059,0.999873709303,0.998583360965,0.322079762953
2,1,0.186490187941,0.999872711477,0.998524184964,0.29947521249
2,1,0.187349261872,0.99987405579,0.998695021516,0.328483309102
2,1,0.184723424438,0.999874174776,0.998646664812,0.266850092495
2,1,0.186266971008,0.999866435934,0.998582361618,0.316629905945
2,1,0.186763799134,0.999878432611,0.998747859961,0.343190879208
2,1,0.188071678425,0.999870351174,0.998558102076,0.324580001582
2,1,0.185963123258,0.999873632848,0.998578386049,0.312168216683
2,1,0.184504654058,0.99987184374,0.998516497567,0.354712234771
2,1,0.191734451888,0.999867696677,0.998644252878,0.320393240435
2,1,0.184261872295,0.999875535386,0.998702273527,0.301122786049
2,1,0.185430129839,0.999873019711,0.998636198896,0.329394338564
2,1,0.196794332128,0.999867172131,0.998650498746,0.325754388429
2,1,0.190045947709,0.999867385268,0.998556666731,0.296021889129
2,1,0.187797177921,0.999869045974,0.998540660653,0.290523495074
2,1,0.192884626786,0.999861102886,0.998461657613,0.327345108199
2,1,0.189056145135,0.999871494283,0.998745718898,0.338522929448
2,1,0.18517578704,0.999870139493,0.998531581672,0.335361395825
2,1,0.188803580957,0.999868065371,0.998598282858,0.31116553981
2,1,0.188595482303,0.999869492686,0.998593016812,0.344896994641
2,1,0.186425861149,0.999871834975,0.998643224422,0.320798627898
2,1,0.184687555582,0.999867913407,0.99846744668,0.310467763487
2,1,0.188806841762,0.99987256036,0.998599816454,0.324750624172
2,1,0.186546214502,0.999873152985,0.998612254032,0.345251924273
2,1,0.185107606569,0.999867939885,0.99846280679,0.346293343528
2,1,0.188785201873,0.999873796666,0.998636432784,0.349834660074
2,1,0.183869982807,0.999872318915,0.998537825184,0.311421747196
2,1,0.183029287959,0.999867786605,0.998519537121,0.338571603235
2,1,0.189651686726,0.999861433191,0.99845999485,0.329285683955
2,1,0.182059346653,0.999876321475,0.998667448044,0.342666788564
2,1,0.180522025256,0.999871244819,0.998460087339,0.318276113282
0,1,0.183480168376,0.999875317407,0.998649346196,0.313685510164
0,1,0.183321278236,0.999871602531,0.998504741307,0.335856075047
0,1,0.180789411276,0.999871207951,0.998519682625,0.300797996362
0,1,0.182567439379,0.99987209218,0.998601495041,0.301206673934
0,1,0.186040196834,0.999876075611,0.998593838638,0.315794830456
0,1,0.181127052825,0.99987178631,0.998536597588,0.340018228546
0,1,0.181638999229,0.999868786374,0.998631113689,0.316504650224
0,1,0.185151775657,0.999875438332,0.998599019596,0.281669482597
0,1,0.18247287603,0.999867794323,0.998618011751,0.335124421153
0,1,0.180439022944,0.999871313042,0.998596693692,0.311677909002
0,1,0.183292523863,0.999872701728,0.998621758007,0.350133217251
0,1,0.186265488824,0.999871273112,0.998656540541,0.298676447059
0,1,0.180989802573,0.999872545243,0.998524197242,0.326929045592
0,1,0.181514495761,0.999878176992,0.998749879296,0.346632762065
0,1,0.18533942017,0.999871138558,0.998583611392,0.358510434188
0,1,0.180864113357,0.999866941604,0.998605419471,0.347906383372
0,1,0.180441690876,0.999874845278,0.998695392751,0.334309259133
0,1,0.183265251675,0.999867858719,0.998503211681,0.339383701469
0,1,0.181070729827,0.999870392721,0.998538940994,0.324471049012
0,1,0.180358392127,0.99987319922,0.998487238476,0.309245751656
0,1,0.18368737772,0.999871040374,0.998598564268,0.349610205986
0,1,0.184043398352,0.999876145599,0.998622448991,0.319672246761
0,1,0.179857117448,0.999880479337,0.998715907651,0.355723955015
0,1,0.181866959151,0.999876147986,0.998672630806,0.331723612711
0,1,0.185245449695,0.999872912013,0.998591409657,0.335568463306
0,1,0.178947945693,0.9998692398,0.998548724973,0.313252782488
0,1,0.179456334855,0.999872061952,0.99857211658,0.32612143719
0,1,0.182471393846,0.999880048497,0.998685378049,0.317567491632
0,1,0.179582320507,0.999868859648,0.998420823121,0.337860179251
0,1,0.17932590265,0.999869662667,0.998529023505,0.344454574683
0,1,0.184874310784,0.999868523001,0.998539700895,0.296259594084
0,1,0.182638880655,0.999871750059,0.99860214441,0.365906432502
0,1,0.183226714887,0.999872086073,0.998583908341,0.349347702058
0,1,0.186849469378,0.999875706178,0.998568871688,0.30236280215
0,1,0.183819884983,0.999870379608,0.998598926256,0.334311603982
0,1,0.183623347365,0.999871643045,0.998566225497,0.305532100151
3,1,0.18822552914,0.999866440299,0.998495448485,0.314633955122
3,1,0.222982747377,0.999858272241,0.998731375571,0.308101888859
3,1,0.244949605739,0.99984620786,0.998684617439,0.288123671046
3,1,0.278209521551,0.999839645423,0.998912901327,0.306115446986
3,1,0.290506906978,0.999831298042,0.998889902191,0.284469370076
3,1,0.296869330646,0.999832020819,0.998975410574,0.279460391362
3,1,0.294495760953,0.999827855978,0.998912105658,0.305464775935
3,1,0.301446611727,0.999830656314,0.998958661992,0.30975536308
3,1,0.307724550898,0.999823422677,0.998954193796,0.302219503355
3,1,0.314831623881,0.999818508176,0.998960918411,0.306092105308
3,1,0.33060117389,0.999823679741,0.998994937983,0.289120330353
3,1,0.324978656548,0.999819887097,0.999040256351,0.329276272836
3,1,0.32614246754,0.999816875427,0.998971298522,0.317280209887
3,1,0.326481294836,0.999820757173,0.999032411189,0.312861232532
3,1,0.327151834944,0.999822968134,0.999045331333,0.337965177197
3,1,0.328184620857,0.999827348532,0.999163058632,0.29194247825
3,1,0.327258255766,0.999825128959,0.999014639619,0.287603329194
3,1,0.330128653584,0.99982131012,0.999057075061,0.302591287655
3,1,0.328508922749,0.999825928472,0.999088497457,0.286682771879
3,1,0.323042627616,0.999826389514,0.999078491938,0.307593057763
3,1,0.32704185688,0.999816876535,0.998975004254,0.295676518947
3,1,0.325907393135,0.999826969688,0.999127234192,0.274565491291
3,1,0.329071856287,0.999828692661,0.9990719858,0.299047950804
3,1,0.331043161202,0.999818509345,0.999034969181,0.286419559884
3,1,0.331391770914,0.999819153803,0.999074477649,0.322324886133
3,1,0.329084010197,0.999816695763,0.999028654372,0.314582490723
3,1,0.330980316595,0.999821234856,0.999071585072,0.331477818138
3,1,0.328271180411,0.999816041855,0.999045314595,0.297481111726
3,1,0.327271002549,0.999828796187,0.999145704845,0.335514479897
3,1,0.327635323413,0.999820680625,0.999081041726,0.263632188723
3,1,0.326723483726,0.999817925004,0.999020497266,0.320772286292
3,1,0.327736111935,0.999823004513,0.998959521328,0.296407730569
3,1,0.327673563764,0.999829206358,0.999162112404,0.315319228278
3,1,0.327037113891,0.999807049062,0.998912176047,0.321095792288
0,1,0.329199027687,0.999821671071,0.998968387469,0.295085381962
0,1,0.338589553566,0.999813152354,0.999085844753,0.307296747487
0,1,0.291478330468,0.999837101115,0.999024598505,0.332316668722
0,1,0.260231517164,0.999839777406,0.998933281243,0.353332894427
0,1,0.243274737653,0.99985019158,0.998744608749,0.346101200481
0,1,0.233229975692,0.999855363912,0.998802478884,0.377043702451
0,1,0.211091776842,0.999865243616,0.998664738854,0.306905014001
0,1,0.199851188712,0.999869748928,0.998715401097,0.293569728516
0,1,0.196126756388,0.999870567013,0.998739437761,0.295490388898
0,1,0.180585462738,0.999844094085,0.998196755168,0.304927398789
0,1,0.173740736349,0.999870566007,0.998399351238,0.330322155736
0,1,0.173725321634,0.999875618646,0.998600930423,0.317719562059
0,1,0.163352107666,0.999875202507,0.99840769257,0.336276237454
0,1,0.158917116263,0.999883726633,0.998545711541,0.297072166193
0,1,0.161695322227,0.999876231395,0.998500254587,0.363936448378
0,1,0.158771269343,0.999877112536,0.998409736996,0.354466130466
0,1,0.153557538389,0.999879118935,0.998361874639,0.340653410539
0,1,0.156483073457,0.999875629346,0.998459072541,0.330176308164
0,1,0.160002075058,0.999879115771,0.998405907836,0.322781743587
0,1,0.153689156341,0.999882935829,0.998446276359,0.331106819241
0,1,0.154048437778,0.999876198357,0.998328684013,0.320304316995
0,1,0.157282563586,0.999877763627,0.998493075709,0.309216892421
0,1,0.151087923164,0.999884536467,0.998480047913,0.330049797797
0,1,0.151857473172,0.999880697228,0.998410799236,0.336345018251
0,1,0.155502163989,0.999881622926,0.998421932353,0.326000334913
0,1,0.150483192032,0.999886671883,0.998466657378,0.342031667201
0,1,0.149431137725,0.999887054055,0.998574774457,0.335767418822
0,1,0.153292227426,0.999880408843,0.998455781603,0.375334548241
0,1,0.151995019861,0.999879810998,0.998481482722,0.352765638047
0,1,0.149521847394,0.999887929331,0.998519526314,0.340088282639
0,1,0.153622754491,0.999889263256,0.998582028046,0.302488121062
0,1,0.151510642082,0.99988460639,0.998469668548,0.316687499853
0,1,0.149522736705,0.999882774534,0.998343671262,0.334060706941
0,1,0.153454081935,0.999882215153,0.998287259951,0.301652298513
0,1,0.157043931938,0.999882556997,0.998472516136,0.315209432826
3,1,0.151582676232,0.999882272676,0.998473025346,0.34680740386
3,1,0.153679966799,0.999885652603,0.998400083351,0.325868078379
3,1,0.165859370368,0.999880315103,0.998498992724,0.321524343205
3,1,0.164468192328,0.999881194439,0.998449426747,0.307205185623
3,1,0.250459773522,0.999850866264,0.998861885717,0.304505195762
3,1,0.296092666153,0.99983378002,0.998914635893,0.327094891868
3,1,0.31179877868,0.999834207725,0.999006356243,0.318003099737
3,1,0.32464753661,0.999824976782,0.999006802302,0.344125127509
3,1,0.332364676587,0.999825194247,0.999047361073,0.271023619861
3,1,0.337119226893,0.999821943492,0.998978431555,0.29027422487
3,1,0.339702377423,0.999824809822,0.999120455665,0.329224365927
3,1,0.344590324302,0.999819534181,0.999124666894,0.297424775422
3,1,0.348258433628,0.999815183077,0.999047037736,0.287788676577
3,1,0.349163158831,0.999823529361,0.999131850141,0.309912768235
3,1,0.353616825754,0.999814138719,0.999099359821,0.277014960263
3,1,0.356921503528,0.999814007247,0.999100678644,0.298468861066
3,1,0.357375348313,0.999815168049,0.999091889455,0.315141541793
3,1,0.360152961404,0.999814483186,0.999070241672,0.30324820854
3,1,0.360819647833,0.999819583981,0.999174347198,0.277089079893
3,1,0.360110867374,0.999815085478,0.999126292503,0.316629167703
3,1,0.361904606628,0.999809906254,0.999096854078,0.30376684117
3,1,0.365010078852,0.999812786289,0.999066484078,0.296150080466
3,1,0.367919606332,0.999812804991,0.999070873837,0.285304720997
3,1,0.368619790123,0.999811937045,0.999157582139,0.308977631874
3,1,0.369756032489,0.999809288304,0.999060229318,0.327060402439
3,1,0.370037647477,0.999807852119,0.999044325908,0.304070508729
3,1,0.369128475722,0.999808330329,0.999094804439,0.281585506431
3,1,0.370720045058,0.999809188222,0.999032387166,0.312526094796
3,1,0.370119464042,0.999809388243,0.999149353975,0.296012425604
3,1,0.37120886939,0.999815662731,0.999155871246,0.273094242993
3,1,0.372813778384,0.999802881849,0.999022017191,0.293277082479
3,1,0.373433924231,0.999808737676,0.999127629839,0.309672302812
3,1,0.374217406771,0.999815451086,0.999208411827,0.299898506175
3,1,0.37374162566,0.999803534545,0.998968621993,0.30667107734
3,1,0.374055255825,0.999812531082,0.999095336972,0.295642845306
0,1,0.379087863876,0.999806519722,0.999070223307,0.308450003282
0,1,0.382016956187,0.999810699893,0.999183718941,0.276070756911
0,1,0.290444951681,0.999842892722,0.998953781164,0.334972507331
0,1,0.261154325013,0.999851398119,0.99890305357,0.288313755909
0,1,0.24281970712,0.999854523049,0.99885879001,0.342495284059
0,1,0.213754076006,0.999861791987,0.998757534385,0.322010537661
0,1,0.197146202644,0.999872248547,0.998771716801,0.317047562085
0,1,0.190421829608,0.999871014211,0.998555895999,0.329494395766
0,1,0.174208513666,0.999873376537,0.998421942632,0.323598707397
0,1,0.165914211182,0.999882852203,0.998649349268,0.324933602054
0,1,0.165961344637,0.999878855251,0.998662087197,0.336143208075
0,1,0.160538329282,0.999771144489,0.996396325632,0.326974527866
0,1,0.155002667931,0.999878494707,0.998432337627,0.311851968233
