,Artefact,Subject,AUC,PSD,AutoCorr,SampEn
31,0,1,0.17799104760775475,0.9998740123355736,0.997332034854919,0.33005619400224584
32,0,1,0.17804885278947058,0.9998704098342572,0.9974211969660346,0.3415639222438666
33,0,1,0.18168287188000243,0.9998700547218072,0.9973909403635834,0.32011317096922054
34,0,1,0.1791394438845082,0.9998791108825912,0.9975800822762674,0.30332220168627105
35,0,1,0.17666182486512128,0.9998794861723247,0.9974158430944925,0.31810011235349345
36,1,1,0.17948242129602188,0.9998791544286043,0.9974019030983755,0.32615429254817985
37,1,1,0.1823181360052173,0.9998782709208286,0.9974658160357036,0.33774529568436257
38,1,1,0.17822108258730063,0.9998692230647819,0.9973095256204403,0.3240416662389634
39,1,1,0.18013250726270236,0.9998732268733861,0.9973963972074025,0.32422424489332224
40,1,1,0.1832430189126697,0.9998730664473732,0.9974004882338366,0.33821362821205875
41,1,1,0.17872769312859427,0.9998670727899049,0.9972575455474988,0.3290916799048798
42,1,1,0.17771743641430016,0.9998766061922936,0.9973621798234529,0.3041192940284317
43,1,1,0.18231042864765523,0.9998749765934258,0.9974194050325264,0.3007665936093738
44,1,1,0.17591035750281614,0.9998774812862568,0.9974147696177857,0.30505001193388603
45,1,1,0.17702407067054016,0.9998775252948416,0.9974469992933335,0.30041044053530713
46,1,1,0.17732258255765698,0.9998726740812162,0.9974057852571663,0.3096644180842721
47,1,1,0.17770765399893285,0.9998725533919388,0.9973814883908865,0.3363143575441132
48,1,1,0.17304885278947058,0.9998753469249632,0.9973329409257838,0.342303956180451
49,1,1,0.1781164403865536,0.9998757803348624,0.9973966467197646,0.32485323800601446
50,1,1,0.17668791130610073,0.9998759800299695,0.9973189648763142,0.33083471113560764
51,1,1,0.17420851366573786,0.9998768034978349,0.9973756545588162,0.3229990056683001
52,1,1,0.17234451888302604,0.9998801062540319,0.9973418622685738,0.32045835843765363
53,1,1,0.1770833580364024,0.9998747200345839,0.9973916618410251,0.3128926104517557
54,1,1,0.17267030295843955,0.999877741507228,0.9973991859321354,0.3453656769497682
55,1,1,0.17430604138258143,0.9998787266418351,0.9974451087571269,0.3344207063053458
56,1,1,0.17954645165115313,0.9998751706627131,0.9975198763845444,0.31099733963205844
57,1,1,0.17387709729056744,0.9998754877538616,0.9973677501421714,0.38125506983053736
58,1,1,0.17585788818402803,0.999874933391196,0.997292268418096,0.30381069548329664
59,1,1,0.17761338708721175,0.9998756712438247,0.9973041914428759,0.32258596840344506
60,1,1,0.1805822019327682,0.999871939420905,0.997392104004759,0.3251318535819044
61,1,1,0.17460425683286895,0.9998788503913988,0.9974298200763291,0.31025417896145663
62,1,1,0.18185065512539278,0.9998594117903625,0.9971658654500672,0.2906825159441359
63,1,1,0.1816630106124385,0.9998733568677972,0.9974294375925036,0.35057600739517414
64,1,1,0.17806960336752242,0.9998764670410343,0.9974459273798252,0.35793103545931654
65,1,1,0.1766108377304797,0.9998762200186544,0.9974137558549832,0.34197569016166907
66,1,1,0.18159423726803814,0.9998699574186628,0.9974063833627431,0.34982817381216047
67,1,1,0.1755166893934903,0.9998808044367313,0.9974861937204025,0.3321232691682861
68,1,1,0.1769689334202882,0.9998731381103312,0.9973918896337792,0.355158777081526
69,1,1,0.17827562696389398,0.9998718057301706,0.9972799354125154,0.3158739118014817
70,1,1,0.18426127942135528,0.9998753005913769,0.9974558586293341,0.2982684413701175
71,0,1,0.1770448212485919,0.9998755608460328,0.9974075668479161,0.321752869093836
72,0,1,0.1805777553803285,0.9998741473593247,0.9973419244835912,0.3410956146827976
73,0,1,0.18109355546333072,0.9998712942075325,0.9974128767533792,0.32227554304867195
74,0,1,0.17663633129780043,0.999874482332741,0.9974058730286217,0.3308494992515612
75,0,1,0.1762992826228731,0.9998797460606793,0.9973607825091059,0.3346983032495674
76,0,1,0.18026857176735644,0.9998719363807927,0.9973411196374514,0.3046813268289585
77,0,1,0.17773759411869328,0.9998757321108755,0.9975967623751565,0.3172099261363401
78,0,1,0.1764270468963064,0.9998753655029008,0.9974227041847699,0.34154395088531997
79,0,1,0.17873095393371674,0.9998747007697785,0.997338385083688,0.3171129621853062
80,0,1,0.18171725855220255,0.9998740504694493,0.9972623314074478,0.31133775770362776
81,0,1,0.17620768364261574,0.9998707054864016,0.9972870007017502,0.31699431548413115
82,0,1,0.1762619315823798,0.9998748288795449,0.9973547148009348,0.3125552784009752
83,0,1,0.17915100492085134,0.9998733540046628,0.9973856726141926,0.31385332988059234
84,0,1,0.17610867374162564,0.9998737757393056,0.997333554465444,0.3240651295741593
85,0,1,0.17609800201577042,0.9998744317769837,0.9972695210952643,0.3525089554936226
86,0,1,0.17907126341376656,0.9998707246158053,0.9972955332907015,0.3378269614304541
87,0,1,0.17793502104701486,0.9998788280039649,0.9973916984626706,0.3545661544702828
88,0,1,0.1742147388391534,0.9998715367258231,0.9972354061710775,0.31893295368730434
89,0,1,0.17573190253157056,0.9998707086160566,0.9972279417200306,0.3313091750556461
90,0,1,0.17897996087033852,0.9998709162971858,0.9973929381104951,0.3168016573907209
91,0,1,0.1736820418568803,0.9998768440830389,0.9974114587577887,0.3081950960809054
92,0,1,0.1734647536609949,0.9998708813522317,0.9973370264652573,0.3255833114672654
93,0,1,0.17722712989861866,0.999878340836125,0.9973612665506929,0.32377821549872143
94,0,1,0.17420347423963956,0.9998762733727059,0.997473552163782,0.3510952508763741
95,0,1,0.17355783482539877,0.9998707742838501,0.9973441006336196,0.31132234006096465
96,0,1,0.17644483310606507,0.9998710533994027,0.9973075195204085,0.33854570259628647
97,0,1,0.1790502163988854,0.9998731931389905,0.9974781061622076,0.3504744908440912
98,0,1,0.17498932827414482,0.9998779604084352,0.9973767478346449,0.32952188230038365
99,0,1,0.17602982154502878,0.9998850396664138,0.9974847532684015,0.32993705957970854
100,0,1,0.1792390466591569,0.9998702068434863,0.9972788811947243,0.31671687577876717
101,0,1,0.17534060591687917,0.9998788766017713,0.9974439408030918,0.3223102957872348
102,0,1,0.1756109563052114,0.9998751204728995,0.9974199484057881,0.3530898740570614
103,0,1,0.1782812592636509,0.9998738236847741,0.9973212689197891,0.31405123174944855
104,0,1,0.1808323946167072,0.999873052623809,0.9973431708029981,0.2965765926227197
105,0,1,0.1761581786921207,0.9998682190299778,0.9971812530862477,0.33015593460880843
106,1,1,0.1772336515088635,0.9998735781580166,0.9973316423597697,0.3179975489069644
107,1,1,0.17992055492974446,0.9998706702455772,0.9972366703803086,0.3034250327170198
108,1,1,0.1763748740143476,0.9998688325147564,0.997328499005084,0.33792328888852763
109,1,1,0.1767199264836663,0.999879969167127,0.9973491989559441,0.3290382371847176
110,1,1,0.1796341969526294,0.9998710689777993,0.997380174716642,0.35051243690211736
111,1,1,0.1875591391474477,0.9998635930740923,0.9973024174569742,0.34635220237705144
112,1,1,0.18417886998280664,0.9998764251614654,0.9975215903300569,0.3261326834246168
113,1,1,0.18873688267030297,0.9998693369161289,0.9974441423177404,0.33714184553376875
114,1,1,0.14369093496175966,0.9998834783460772,0.9971376351466402,0.3484343475054625
115,1,1,0.17789944862749751,0.9998729838075633,0.9972974446076318,0.33292166115347666
116,1,1,0.19028843303492027,0.9998711892872945,0.9975383074803841,0.3342912106748527
117,1,1,0.1891773877986601,0.9998719474672451,0.997378022413888,0.3647490794669954
118,1,1,0.1837051639295666,0.999867959165034,0.9972745429493601,0.32370920414809645
119,1,1,0.1789079267208158,0.9998720535030747,0.9972635670548409,0.32198400163159524
120,1,1,0.18388332246398298,0.9998665684871665,0.9973670134305028,0.3420004476819271
121,1,1,0.17667990751170926,0.999873285990239,0.9974726404908797,0.3285242789961699
122,1,1,0.180884567498666,0.9998686714300621,0.9974215058013267,0.3364596920094371
123,1,1,0.17494308412877213,0.9998779594611704,0.9973572010454249,0.33725317207510214
124,1,1,0.17256803225232709,0.9998780934426742,0.9973080228325475,0.334406966027231
125,1,1,0.1696401256892156,0.9998762827223165,0.9973649742511165,0.3186678204093511
126,1,1,0.17937896484259208,0.9998745861956196,0.9973954612217943,0.35628228035049503
127,1,1,0.17128801802335925,0.9998759809396014,0.9974021643996265,0.33956408434239116
128,1,1,0.1718328689156341,0.9998728651410366,0.9973107483278192,0.3467591595580998
129,1,1,0.1751162032370902,0.9998735383010031,0.9973230001381532,0.3331316193554546
130,1,1,0.17020958083832338,0.999874036572593,0.9973488547186665,0.3160443304603364
131,1,1,0.17012302128416434,0.9998771447964911,0.997361523333681,0.3015535577497648
132,1,1,0.17142941839094095,0.9998766178140464,0.997318033909329,0.3285007188455639
133,1,1,0.1713938459714235,0.9998748173462547,0.9973168179707647,0.29938059179814075
134,1,1,0.1679234600106717,0.9998753770682287,0.9973024268110567,0.32805606010808996
135,1,1,0.17771595423015352,0.9998690144702006,0.997296344173599,0.31420685851180846
136,1,1,0.1741400367581668,0.9998809360801767,0.9974319032129784,0.32072369620724384
137,1,1,0.17455089820359282,0.9998742204179778,0.9973242318362039,0.36641431880584086
138,1,1,0.1730737534831328,0.9998731028634736,0.9973478781941265,0.31502535017703487
139,1,1,0.18135797711507684,0.999873783868026,0.9973791937134817,0.3250806606061435
140,1,1,0.17144927965850476,0.9998764841357844,0.9973683118497307,0.31838780502166525
141,0,1,0.17445633485504242,0.9998763511537775,0.9974103653559838,0.32074545749019656
142,0,1,0.17500207505780518,0.9998783873277471,0.9974029488225952,0.3402678511612302
143,0,1,0.1734134700895239,0.9998741524035024,0.9972316837560481,0.3656338670617733
144,0,1,0.1720169561866366,0.9998775075847219,0.9972600726035223,0.3341216343274285
145,0,1,0.17595185865891982,0.9998744885913283,0.9972912428206289,0.3352660677836738
146,0,1,0.17184976581490485,0.9998771872619039,0.9973144872282514,0.32728864167614474
147,0,1,0.1703666923578585,0.9998787510144364,0.9974128536341483,0.32391989407229643
148,0,1,0.17333995375585465,0.9998734640159808,0.9972925519065575,0.3322226510059249
149,0,1,0.1759654947530681,0.9998767594264291,0.9974806366937523,0.30846193773595354
150,0,1,0.17092132566550067,0.99988048301353,0.9974116947171188,0.3322786406769716
151,0,1,0.172158060117389,0.9998802696926101,0.9974739110166861,0.3289345124897863
152,0,1,0.1756062133159424,0.999878528326122,0.9974206950041111,0.3408063358173256
153,0,1,0.1705875377956958,0.9998722658848774,0.9973501748199016,0.32314947666755905
154,0,1,0.17224965909764633,0.9998772401670912,0.9973070837106912,0.32824850606360056
155,0,1,0.17603011798185808,0.9998735112952726,0.9973597192843766,0.35066787411868455
156,0,1,0.17091954704452483,0.9998745026610936,0.9973419591629648,0.33094231264397733
157,0,1,0.16939586174186283,0.9998761252198127,0.9973826406528877,0.35253444248259586
158,0,1,0.17339064445366692,0.9998753196882244,0.9974356584100531,0.33010116202329887
159,0,1,0.1752626430307701,0.9998709846849283,0.9972484747704307,0.3264599371193944
160,0,1,0.17057093733325435,0.9998697212787222,0.9972574356565636,0.3204074927299289
161,0,1,0.17202762791249182,0.9998739838687555,0.997292088986422,0.30797647791603194
162,0,1,0.1761297207565068,0.9998688949372394,0.9972789464519721,0.354950545050948
163,0,1,0.17009367403806253,0.9998737298709357,0.9974086734339717,0.3381253077562665
164,0,1,0.16989298630461847,0.9998749252351302,0.9973090706145918,0.3423748131469581
165,0,1,0.17054751882373864,0.9998740699681657,0.9972616358876074,0.3360540890090153
166,0,1,0.1600453548348847,0.9998816096468981,0.9973296137987229,0.315894900478377
167,0,1,0.16720282207861503,0.9998751273394799,0.9972317891378101,0.33573115053764263
168,0,1,0.1704319084603071,0.999877522158632,0.9972982976088625,0.3045272841040466
169,0,1,0.17655688622754495,0.9998778919283896,0.9974503311409999,0.31556355569630123
170,0,1,0.17065097527716844,0.9998746673880622,0.9972127051353218,0.338591268505437
171,0,1,0.17005721230805715,0.9998749374142488,0.997326262586017,0.3197619659151927
172,0,1,0.17437926127942138,0.9998782384870655,0.9973060562902117,0.3333502214763055
173,0,1,0.1713464160787337,0.9998726752835705,0.9972069228630971,0.32124309114853616
174,0,1,0.17089197841939885,0.9998825322482523,0.9974364562787675,0.32535522096464864
175,0,1,0.17344252089879653,0.9998764211755078,0.9972488388264815,0.3522931507572449
176,2,1,0.1753186695915101,0.9998763271538301,0.9973483701279143,0.32763479071756874
177,2,1,0.1712764569870161,0.9998734928911966,0.9972482393576418,0.3225296384531909
178,2,1,0.1723522262405881,0.9998751024666841,0.9973850486455496,0.3436446343709649
179,2,1,0.18624029169384004,0.9998654386800736,0.9973452896047539,0.3350171311699829
180,2,1,0.1764836663307049,0.9998687151582247,0.9971751256573228,0.3469211026403172
181,2,1,0.1803984110985949,0.99987361018738,0.9974902467792058,0.3228684388508015
182,2,1,0.18235756210351572,0.99986789880745,0.99739441123637,0.3460410804140169
183,2,1,0.17696715479931224,0.9998715195053418,0.9973077684454472,0.31971023481823513
184,2,1,0.18035690994249132,0.9998721406739539,0.9974206804487438,0.3172723960727034
185,2,1,0.18000444655243963,0.9998671094798586,0.997305518310252,0.3201367948420373
186,2,1,0.17939704748918006,0.999871100320397,0.9973665260718718,0.3396773675701613
187,2,1,0.17765073812770504,0.9998708629592009,0.9972337475611465,0.3364968902378998
188,2,1,0.18201428825517285,0.9998693739076236,0.9972732655000327,0.31157417350374694
189,2,1,0.19141874666508574,0.9998650259251496,0.9973306265740867,0.29711355437278997
190,2,1,0.17919013458232047,0.9998755411374325,0.997387720753531,0.34484780905343587
191,2,1,0.1807473172466948,0.9998736430123052,0.9973899072046626,0.32648453036675273
192,2,1,0.18376860141103935,0.9998738109124331,0.997435588078395,0.3358888726235903
193,2,1,0.17800586944922037,0.9998767943511879,0.9974194915357564,0.31745684815483777
194,2,1,0.18512657852611614,0.9998704706347942,0.9974793839684114,0.3208310458737668
195,2,1,0.18432027035038834,0.9998673939895006,0.9973125549043217,0.35459924220085187
196,2,1,0.1872481769134997,0.9998712436332409,0.9974452869497605,0.3419217039002759
197,2,1,0.1827248473350329,0.9998727582219686,0.9973500454119866,0.31875085020833627
198,2,1,0.1908934606035454,0.9998688697942445,0.9974273186321674,0.31673871214409827
199,2,1,0.18683553684709786,0.9998708187217922,0.997401987650084,0.3201098879401699
200,2,1,0.17906563111400964,0.9998714820104887,0.9973102774735993,0.33926729034461495
201,2,1,0.19031955890199803,0.9998688885062962,0.9975093092541346,0.36193111255650906
202,2,1,0.1859643090057509,0.999871091252168,0.9974301914316908,0.3365095321948543
203,2,1,0.17781733562577817,0.9998772255954594,0.9974312224365617,0.3413436210988283
204,2,1,0.184257129305745,0.999869406428945,0.997419322403643,0.33387852647697425
205,2,1,0.1830402561214205,0.9998713040175197,0.9973848768003512,0.32372745676696146
206,2,1,0.17855605620442283,0.9998687447212034,0.997330027231164,0.29478933801288704
207,2,1,0.18390170154740026,0.9998701759333459,0.997260975661544,0.3230457724723591
208,2,1,0.18180559672733743,0.9998712663692036,0.9974050841722901,0.3119502609225138
209,2,1,0.17823175431315585,0.9998729824784599,0.997383944574686,0.3509188166186899
210,2,1,0.18033141637517047,0.9998705656934964,0.9974493851809989,0.33372653709161326
211,0,1,0.1823750518764451,0.9998743988541606,0.9973808156617493,0.29366826842153637
212,0,1,0.1792861801150175,0.9998776992172655,0.9974326669197889,0.3438872882403373
213,0,1,0.17741092073279185,0.9998744592890182,0.9975114179479823,0.3225431965530531
214,0,1,0.17988350032608047,0.9998759792033072,0.9974407908304296,0.310461823024919
215,0,1,0.1810683583328393,0.9998714627636308,0.9975144633671433,0.3011344633242927
216,0,1,0.17846593940831212,0.9998684105562281,0.9972909685630856,0.3327802651621948
217,0,1,0.18086915278354188,0.9998679557520224,0.9973066835386393,0.35378441497132185
218,0,1,0.18479071559850602,0.9998760231805882,0.997466102971117,0.31012705956559483
219,0,1,0.1810117388984408,0.9998669557312131,0.9972292232109572,0.30099071650216985
220,0,1,0.18207742929981618,0.9998731432452289,0.9974603186348645,0.30198349951440817
221,0,1,0.1864267504594771,0.9998654199765951,0.997360443987539,0.3497201220653627
222,0,1,0.18161676646706593,0.9998736055841216,0.9974367530051136,0.33590841514973785
223,0,1,0.18140926068654772,0.9998740813171634,0.9974203714725399,0.3360424063975309
224,0,1,0.18560235963716132,0.9998740197530295,0.997397374820375,0.3545543169355723
225,0,1,0.18244945752060238,0.9998681325726042,0.9972467851742389,0.3250410364180565
226,0,1,0.18159394083120883,0.9998685547629629,0.9973436706356613,0.32990784921673194
227,0,1,0.18495138435999292,0.9998710438706154,0.9973960204513642,0.2868851326582472
228,0,1,0.18658860496828122,0.9998664400432501,0.9972762012301589,0.30942931607080604
229,0,1,0.18290270943261988,0.9998764020259661,0.9974105527218136,0.33927687529592343
230,0,1,0.18313778383826407,0.9998665344979112,0.9973276006576612,0.3268585985366461
231,0,1,0.1872336515088635,0.9998632513829336,0.9973028598006749,0.31594908220998047
232,0,1,0.18285409379261286,0.9998697363214979,0.9973297186288949,0.32571615159160866
233,0,1,0.18367137013102508,0.9998746307631845,0.9974608396853603,0.2946766452240234
234,0,1,0.1878564652872473,0.9998794405417388,0.9976287646463123,0.3300302989475322
235,0,1,0.18173711981976637,0.9998690740801729,0.9972857886961783,0.3318238680894965
236,0,1,0.18177713879172352,0.9998763794381234,0.9975608377160229,0.3050485882148584
237,0,1,0.18559880239520954,0.9998720992312619,0.9974885953426776,0.33964316433453196
238,0,1,0.1795971423489654,0.9998668533528818,0.9973524181427614,0.3123427914392092
239,0,1,0.17858066046125576,0.9998779874910996,0.9974693491400001,0.32175160404492503
240,0,1,0.18240558486986425,0.9998707364011948,0.9975364227750081,0.34522638611098977
241,0,1,0.1794833106065098,0.9998689623901051,0.9971336257372342,0.33305753746408906
242,0,1,0.17814282326436237,0.9998753727144813,0.9973641773464286,0.33065912022495314
243,0,1,0.18099009900990104,0.9998727803138188,0.9972370263315204,0.3076173471051565
244,0,1,0.17973202110630226,0.9998825478685479,0.9974690410157732,0.351768124260887
245,0,1,0.17726952036521015,0.999871374560001,0.9972811831879079,0.3318310308372776
246,0,1,0.18006047311317963,0.9998713424897819,0.9973567445578602,0.3253379659346412
247,2,1,0.18183168316831688,0.9998731412756693,0.9974330156500092,0.3225178254273435
248,2,1,0.1760212248769787,0.9998735396659301,0.9973413425620767,0.3430506010039484
249,2,1,0.1870824687259145,0.9998655788386379,0.9972636652943578,0.2995704547072919
250,2,1,0.18732999347838974,0.9998716990649953,0.9974498385250503,0.3224709712457793
251,2,1,0.1830123910594652,0.9998737093034125,0.9973101626887587,0.32207976295341406
252,2,1,0.18649018794094985,0.9998727114773388,0.9972856395917556,0.2994752124898376
253,2,1,0.18734926187229506,0.9998740557903594,0.9974336714745072,0.32848330910220785
254,2,1,0.18472342443825218,0.9998741747764068,0.997395694307753,0.2668500924954363
255,2,1,0.1862669710084781,0.9998664359336563,0.9973622105532046,0.3166299059453681
256,2,1,0.18676379913440444,0.9998784326112031,0.9975373308677791,0.34319087920803343
257,2,1,0.18807167842532757,0.9998703511735779,0.9974073334099397,0.3245800015815989
258,2,1,0.18596312325843367,0.9998736328478219,0.9974178548243922,0.31216821668269495
259,2,1,0.18450465405822025,0.9998718437403894,0.9973737302524739,0.3547122347708837
260,2,1,0.19173445188830263,0.9998676966773273,0.9973484619225873,0.3203932404352211
261,2,1,0.1842618722950139,0.9998755353857882,0.997460938515645,0.3011227860486591
262,2,1,0.18543012983933127,0.9998730197109494,0.9974245942222739,0.3293943385636548
263,2,1,0.1967943321278236,0.9998671721310358,0.9974686602342919,0.32575438842919724
264,2,1,0.19004594770854333,0.9998673852683947,0.9974955292545314,0.29602188912916744
265,2,1,0.18779717792138495,0.9998690459743403,0.9972903191392904,0.2905234950738632
266,2,1,0.1928846267860319,0.9998611028859316,0.9973422597128524,0.3273451081986485
267,2,1,0.18905614513547164,0.9998714942827114,0.9975411007158552,0.3385229294484545
268,2,1,0.18517578703978188,0.9998701394926708,0.9973976979005795,0.3353613958252529
269,2,1,0.1888035809568981,0.9998680653710915,0.9974317304336191,0.311165539809763
270,2,1,0.18859548230272127,0.9998694926862096,0.9973869037556108,0.3448969946408531
271,2,1,0.18642586114898918,0.999871834974747,0.9974055524695129,0.32079862789791336
272,2,1,0.18468755558190553,0.9998679134070877,0.9972156388729351,0.31046776348694144
273,2,1,0.18880684176202056,0.9998725603599821,0.9973303959773456,0.3247506241719221
274,2,1,0.18654621450168973,0.9998731529846423,0.9973834434280398,0.3452519242732588
275,2,1,0.18510760656904013,0.9998679398845202,0.9973465228832376,0.3462933435284832
276,2,1,0.1887852018734808,0.9998737966662995,0.9974514684353001,0.3498346600740744
277,2,1,0.1838699828066639,0.9998723189147236,0.9973878859061891,0.31142174719604404
278,2,1,0.18302928795873596,0.9998677866053401,0.997316590515725,0.3385716032347127
279,2,1,0.18965168672555877,0.9998614331914416,0.9973287711554876,0.32928568395498914
280,2,1,0.1820593466532282,0.9998763214745439,0.997547357176327,0.34266678856362914
281,2,1,0.18052202525641792,0.9998712448187664,0.9973386542895173,0.31827611328214794
282,0,1,0.18348016837611902,0.9998753174065774,0.9974715725840284,0.3136855101638635
283,0,1,0.18332127823560795,0.9998716025305152,0.9973567576055291,0.33585607504657544
284,0,1,0.18078941127645698,0.9998712079511979,0.9973708616995031,0.30079799636207555
285,0,1,0.18256743937866837,0.9998720921800307,0.9973869631552824,0.3012066739336731
286,0,1,0.1860401968340547,0.9998760756111991,0.997455160062396,0.31579483045578177
287,0,1,0.18112705282504304,0.9998717863101273,0.9973652057331945,0.3400182285461101
288,0,1,0.1816389992292643,0.9998687863736193,0.9973857157988851,0.31650465022375796
289,0,1,0.18515177565660756,0.9998754383315562,0.9974579619279723,0.28166948259738694
290,0,1,0.18247287603011797,0.999867794323449,0.9973947078343958,0.33512442115286406
291,0,1,0.18043902294421055,0.9998713130424268,0.9974455306041708,0.31167790900235826
292,0,1,0.18329252386316475,0.9998727017277977,0.997478630291464,0.35013321725092894
293,0,1,0.18626548882433158,0.999871273111952,0.9974605022280056,0.2986764470593606
294,0,1,0.18098980257307173,0.9998725452434839,0.9972122005648001,0.3269290455920651
295,0,1,0.18151449576095335,0.9998781769915808,0.9975286352924969,0.3466327620649847
296,0,1,0.18533942016956184,0.9998711385584983,0.9973554650329696,0.3585104341879038
297,0,1,0.18086411335744357,0.9998669416043794,0.9974129424550858,0.34790638337207425
298,0,1,0.1804416908756744,0.9998748452775831,0.9975223187989067,0.3343092591332147
299,0,1,0.18326525167486807,0.9998678587187665,0.9973769613774567,0.33938370146920865
300,0,1,0.18107072982747374,0.9998703927205816,0.9972974400088139,0.3244710490115233
301,0,1,0.18035839212663785,0.999873199220319,0.9972947975748648,0.3092457516558356
302,0,1,0.18368737771980792,0.9998710403737051,0.9973864703256573,0.34961020598568465
303,0,1,0.18404339835181127,0.9998761455991056,0.9973926929873627,0.3196722467607963
304,0,1,0.17985711744827182,0.9998804793373098,0.9975331791400245,0.3557239550147637
305,0,1,0.18186695915100493,0.9998761479855015,0.9974789726242327,0.33172361271070794
306,0,1,0.18524544969467005,0.9998729120125883,0.9973749186285987,0.33556846330636303
307,0,1,0.17894794569277284,0.9998692397997545,0.9973488236539066,0.31325278248845445
308,0,1,0.17945633485504242,0.9998720619522142,0.9972403730656545,0.32612143719048314
309,0,1,0.18247139384597144,0.9998800484971779,0.9975464664390624,0.3175674916319638
310,0,1,0.1795823205074999,0.9998688596484303,0.9973176138031828,0.3378601792506643
311,0,1,0.17932590265014525,0.9998696626667685,0.9973119084955383,0.34445457468317764
312,0,1,0.1848743107843719,0.9998685230013357,0.9973065359977585,0.2962595940841064
313,0,1,0.1826388806545325,0.9998717500587708,0.9973703858410884,0.3659064325018383
314,0,1,0.18322671488705755,0.9998720860733528,0.9973428719963797,0.34934770205767635
315,0,1,0.18684946937807556,0.9998757061784463,0.9974589764637225,0.30236280215031336
316,0,1,0.18381988498251023,0.9998703796078781,0.9973446855173461,0.33431160398212756
317,0,1,0.18362334736467656,0.999871643045176,0.9974191117994091,0.30553210015101134
318,3,1,0.18822552913974033,0.9998664402990743,0.997277277086602,0.3146339551223963
319,3,1,0.22298274737653412,0.9998582722410561,0.997535848266075,0.30810188885854783
320,3,1,0.24494960573901703,0.9998462078600133,0.9976365708403826,0.2881236710458418
321,3,1,0.27820952155095746,0.9998396454228115,0.9977819376239485,0.30611544698566157
322,3,1,0.290506906978123,0.9998312980424732,0.997851042106807,0.2844693700758835
323,3,1,0.2968693306456395,0.9998320208185684,0.9978517067115031,0.279460391361589
324,3,1,0.29449576095334085,0.9998278559780974,0.9977338152916473,0.30546477593450466
325,3,1,0.301446611727041,0.9998306563144894,0.9978614742497474,0.30975536307966006
326,3,1,0.3077245508982036,0.9998234226769446,0.997839327999596,0.302219503354964
327,3,1,0.314831623880951,0.9998185081763205,0.9977580605251177,0.3060921053076461
328,3,1,0.3306011738898441,0.9998236797414797,0.9978651446200959,0.2891203303532963
329,3,1,0.3249786565482896,0.9998198870973651,0.9978633987986484,0.3292762728359815
330,3,1,0.3261424675401672,0.9998168754269235,0.9978901341575424,0.3172802098871494
331,3,1,0.32648129483607047,0.9998207571725316,0.997964264252808,0.3128612325315383
332,3,1,0.3271518349439735,0.9998229681336336,0.9978976181051321,0.337965177196781
333,3,1,0.3281846208572953,0.9998273485321446,0.997947902363291,0.291942478249926
