,Artefact,Subject,AUC,PSD,AutoCorr,SampEn
0,0,1,0.04047118933521163,0.9999323530417913,0.9951976218030606,0.31104141138197106
1,0,1,0.03969779931828757,0.9999366851955345,0.9950946462081047,0.32752181071870506
2,0,1,0.03987556442517723,0.9999332715052324,0.9951409379387889,0.32305543752036403
3,0,1,0.040624917021987256,0.9999311044811677,0.9947710689177537,0.3366807385966047
4,0,1,0.039355545586547996,0.9999372432033445,0.9948656512502019,0.32095760747139546
5,0,1,0.039307330993877426,0.9999367842256621,0.9950131911588127,0.3510782356843035
6,0,1,0.04035226000662426,0.9999328552980702,0.9948364278300951,0.3191032358028408
7,0,1,0.040152134508930876,0.9999406008765273,0.9955005610078794,0.3121728541469239
8,0,1,0.03957831097993017,0.9999332986810824,0.9950127075758521,0.33141767587496246
9,0,1,0.040400614351737335,0.9999372496702227,0.9952090729732711,0.3349323782594996
10,0,1,0.040599482077447985,0.9999366134366348,0.9952566743015493,0.3293417282708073
11,0,1,0.03991106154557819,0.9999346273769556,0.9950749804465723,0.3491307486622371
12,0,1,0.04036218243004344,0.9999303969613615,0.9949342659866779,0.3493073474497269
13,0,1,0.04058914039670128,0.999935291689084,0.9951801355997112,0.33305505420472525
14,0,1,0.039871092347016496,0.9999368254423281,0.9951004603831661,0.33194063845244387
15,0,1,0.040133267929190225,0.9999353497483474,0.9950981415751147,0.3530899359835597
16,0,1,0.041141581801995925,0.9999355631201733,0.995091312554826,0.3276990685903351
17,0,1,0.03978123152647403,0.9999372431794054,0.9952765146354374,0.3310523574607368
18,0,1,0.04010685471755335,0.9999337878184471,0.9953168908398001,0.338251913189886
19,0,1,0.04075488679353392,0.9999365836391017,0.9952997808032822,0.3420001002438971
20,0,1,0.03977885573495113,0.9999312940094971,0.9946721177935557,0.32446768946050675
21,0,1,0.0400204877080739,0.99993227588625,0.99483566524538,0.3378498061092181
22,0,1,0.0400550065613772,0.9999376331051179,0.9953663301792702,0.33742793816113364
23,0,1,0.03988227254241836,0.9999370933031434,0.9954208108078719,0.32478142650124314
24,0,1,0.04032277224125183,0.9999298292123958,0.9950649873182004,0.340681791609243
25,0,1,0.03958208429587831,0.9999365487140243,0.9951394539215696,0.29637340474224066
26,0,1,0.039923220008077714,0.99993379667397,0.9950725827517288,0.3083021773216877
27,0,1,0.0406091249959821,0.9999316261528555,0.9949125423844817,0.342469705223339
28,0,1,0.03947838798352596,0.9999330167601957,0.9949928601509459,0.31496590890625437
29,0,1,0.03954686668036242,0.9999355416668199,0.9949688140869178,0.3530498181771987
30,0,1,0.04023277166826686,0.9999323485372978,0.9949961407029434,0.3233608720987293
31,0,1,0.039411306811114794,0.9999324976124753,0.9947623450076596,0.3364307264823556
32,0,1,0.039352051775484925,0.999933693317921,0.9950510563422527,0.3613379824778533
33,0,1,0.04007457190333044,0.999934593172507,0.995051233298804,0.34156302714504766
34,0,1,0.03999267697201178,0.9999299217220388,0.9948471904037496,0.3423230607906418
35,0,1,0.03922753234919665,0.9999326068407344,0.9949434954760042,0.31572254856185333
36,1,1,0.03964203809372077,0.9999358137874711,0.9951058630143099,0.3386790242905343
